"Idx","SeqId","AltSeqId","TId","Layer","Trace","Direction","Sub","Module","Op","Kernel","Params","Sil(ns)","TC","Device","Stream","Grid","Block","FLOPs","Bytes"
"1736","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","148","LSTM","forward","RNN_bidirectional_accum_bp1_1","T=[(2869,1024),(29,)],['float32','int64']","43424","-","0","256","11476,1,1","256,1,1","0","0"
"1737","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","149","LSTM","forward","elementwise_kernel","T=[(2869,1024),(29,)],['float32','int64']","76863","-","0","7","32800,1,1","512,1,1","0","0"
"1738","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","150","LSTM","forward","volta_sgemm_64x32_sliced1x4_nt","T=[(2869,1024),(29,)],['float32','int64']","1944527","-","0","266","16,128,1","256,1,1","0","0"
"1739","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","151","LSTM","forward","GENERIC_elementWise_bp2","T=[(2869,1024),(29,)],['float32','int64']","5823","-","0","271","32,1,1","32,32,1","0","0"
"1740","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","152","LSTM","forward","GENERIC_elementWise_bp2","T=[(2869,1024),(29,)],['float32','int64']","150782","-","0","268","32,1,1","32,32,1","0","0"
"1741","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","153","LSTM","forward","volta_sgemm_64x32_sliced1x4_nt","T=[(2869,1024),(29,)],['float32','int64']","1706608","-","0","269","16,128,1","256,1,1","0","0"
"1742","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","154","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","150046","-","0","267","8,128,1","256,1,1","0","0"
"1743","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","155","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","52350","-","0","270","8,128,1","256,1,1","0","0"
"1744","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","156","LSTM","forward","volta_sgemm_64x32_sliced1x4_nt","T=[(2869,1024),(29,)],['float32','int64']","1149718","-","0","267","16,128,1","256,1,1","0","0"
"1745","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","157","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","93471","-","0","270","8,128,1","256,1,1","0","0"
"1746","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","158","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","39294","-","0","270","8,128,1","256,1,1","0","0"
"1747","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","159","LSTM","forward","volta_sgemm_32x128_nt","T=[(2869,1024),(29,)],['float32','int64']","137886","-","0","267","32,32,1","256,1,1","0","0"
"1748","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","160","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","69535","-","0","270","8,128,1","256,1,1","0","0"
"1749","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","161","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","70590","-","0","267","8,128,1","256,1,1","0","0"
"1750","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","162","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","54110","-","0","270","8,128,1","256,1,1","0","0"
"1751","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","163","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","74527","-","0","267","8,128,1","256,1,1","0","0"
"1752","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","164","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","52958","-","0","270","8,128,1","256,1,1","0","0"
"1753","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","165","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","73598","-","0","267","8,128,1","256,1,1","0","0"
"1754","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","166","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","51423","-","0","270","8,128,1","256,1,1","0","0"
"1755","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","167","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","65663","-","0","267","8,128,1","256,1,1","0","0"
"1756","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","168","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","50814","-","0","270","8,128,1","256,1,1","0","0"
"1757","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","169","LSTM","forward","volta_sgemm_32x128_nt","T=[(2869,1024),(29,)],['float32','int64']","56447","-","0","267","32,32,1","256,1,1","0","0"
"1758","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","170","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","50238","-","0","270","8,128,1","256,1,1","0","0"
"1759","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","171","LSTM","forward","volta_sgemm_32x128_nt","T=[(2869,1024),(29,)],['float32','int64']","55775","-","0","267","32,32,1","256,1,1","0","0"
"1760","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","172","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","49214","-","0","270","8,128,1","256,1,1","0","0"
"1761","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","173","LSTM","forward","volta_sgemm_32x128_nt","T=[(2869,1024),(29,)],['float32','int64']","50399","-","0","267","32,32,1","256,1,1","0","0"
"1762","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","174","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","46398","-","0","270","8,128,1","256,1,1","0","0"
"1763","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","175","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","48959","-","0","267","8,128,1","256,1,1","0","0"
"1764","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","176","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","45246","-","0","270","8,128,1","256,1,1","0","0"
"1765","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","177","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","46335","-","0","267","8,128,1","256,1,1","0","0"
"1766","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","178","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","45246","-","0","270","8,128,1","256,1,1","0","0"
"1767","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","179","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","43743","-","0","267","8,128,1","256,1,1","0","0"
"1768","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","180","LSTM","forward","gemmk1_kernel","T=[(2869,1024),(29,)],['float32','int64']","48671","-","0","270","32,128,1","256,1,1","0","0"
"1769","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","181","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","39967","-","0","267","8,128,1","256,1,1","0","0"
"1770","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","182","LSTM","forward","gemmk1_kernel","T=[(2869,1024),(29,)],['float32','int64']","47486","-","0","270","32,128,1","256,1,1","0","0"
"1771","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","183","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","38751","-","0","267","8,128,1","256,1,1","0","0"
"1772","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","184","LSTM","forward","volta_sgemm_64x32_sliced1x4_nt","T=[(2869,1024),(29,)],['float32','int64']","1130870","-","0","270","16,128,1","256,1,1","0","0"
"1773","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","185","LSTM","forward","volta_sgemm_32x128_nt","T=[(2869,1024),(29,)],['float32','int64']","180414","-","0","270","32,32,1","256,1,1","0","0"
"1774","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","186","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","94560","-","0","270","8,128,1","256,1,1","0","0"
"1775","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","187","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","93855","-","0","270","8,128,1","256,1,1","0","0"
"1776","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","188","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","90239","-","0","270","8,128,1","256,1,1","0","0"
"1777","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","189","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","81535","-","0","270","8,128,1","256,1,1","0","0"
"1778","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","190","LSTM","forward","volta_sgemm_32x128_nt","T=[(2869,1024),(29,)],['float32','int64']","70464","-","0","270","32,32,1","256,1,1","0","0"
"1779","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","191","LSTM","forward","volta_sgemm_32x128_nt","T=[(2869,1024),(29,)],['float32','int64']","68256","-","0","270","32,32,1","256,1,1","0","0"
"1780","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","192","LSTM","forward","volta_sgemm_32x128_nt","T=[(2869,1024),(29,)],['float32','int64']","61407","-","0","270","32,32,1","256,1,1","0","0"
"1781","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","193","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","57376","-","0","270","8,128,1","256,1,1","0","0"
"1782","85","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:102","bprop","194","LSTM","forward","volta_sgemm_128x32_nt","T=[(2869,1024),(29,)],['float32','int64']","55743","-","0","270","8,128,1","256,1,1","0","0"
